account_id,email,phone,first_name,last_name,dob,device_id,device_type,signup_ts,country,city,channel,engagement_count
1051736,turjor.turlek.p096420@brand-example.test,+999000096420,Turjor,Turlek,1950-04-12,DEV-48896abc2af6,ipad,1715688000000,INDIA,Lake Town,app,71
1049404,bivsek.zexnan.p014281@brand-example.test,+999000014281,Bivsek,Zexnan,1980-12-04,DEV-55e28228f9a6,KIOSK,1726056000000,GBR,lake town,APP,53
1037967,,+999000127593,Prepre,Mabsha,1952-01-19,DEV-35213667d922,Kiosk,02-21-25 12:00,AUSTRALIA,LAKETOWN,mobile app,95
1086209,camjor.xonlon.p090551@brand-example.test,+999000090551,Camjor,Xonlon,1960-08-12,KIOSK-DEVICE-1,tablet,17-01-2026 12:00:00,India,NewTown,App,45
1007017,bircra.tebir.p122095@brand-example.test,+999000122095,Bircra,Tebir,1990-06-09,UNIVERSITY-LAB-0341,mobile,1720180800000,India,Green-Field,app,82
1094932,vexwul.qurpre.p279025@brand-example.test,+999000279025,Vexwul,Qurpre,1940-06-15,DEV-3695c8edf74e,Kiosk,2025-05-24 17:30:00,united kingdom,hill view,App,65
1052001,fizgui.sekfiz.p266382@brand-example.test,+999000266382,Fizgui,,1942-04-13,DEV-e4ddff946343,Tablet,16-12-2024 12:00:00,U.S.,Metrocity,app,114
1047092,noxqur.phasek.p081189@brand-example.test,+999000081189,Noxqur,Phasek,1955-12-20,DEV-dd0fa980b21c,desk,20-06-2024 12:00:00,australia,New Town,APP,23
1092820,noxrai.fizsha.p156642@brand-example.test,+999000156642,Noxrai,Fizsha,1969-12-13,DEV-82291d20ca32,mob,2024/12/07 12:00:00,United Kingdom,Green-Field,mobile app,5
1022586,seklek.rikor.p140002@brand-example.test,+999000140002,Seklek,Rikor,1954-09-26,DEV-8d8f35c62451,ipad,2025-02-15T12:00:00+00:00,GB,LAKETOWN,APP,80
1086400,cradri.tenan.p256389@brand-example.test,+999000256389,Cradri,Tenan,1996-11-10,DEV-42a934e006ab,kiosk,2025-08-10 17:30:00,GBR,NewTown,mobile app,45
1031800,korjor.qurpre.p235361@brand-example.test,+999000235361,Korjor,Qurpre,1942-10-24,DEV-340e84d652a8,pc,2025-05-14T12:00:00+00:00,india,Lake Town,App,14
1066872,crabiv.drikor.p149278@brand-example.test,+999000149278,Crabiv,"Drikor ""quoted, comma""",1997-08-23,DEV-dea7b8fe3373,ipad,02-08-2025 12:00:00,AU,Hill-View,APP,61
1113172,wuldri.pharai.p124270@brand-example.test,,Wuldri,Pharai,1998-07-07,DEV-93d1cb223d4b,event kiosk,14-05-2025 12:00:00,GB,metro-city,mobile app,97
1108617,nansul.shanox.p174435@brand-example.test,+999000174435,Nansul,Shanox,1980-01-25,KIOSK-DEVICE-1,Kiosk,2024-11-24 17:30:00,GBR,LakeTown,App,8
1113926,pavbiv.xontur.p141149@brand-example.test,+999000141149,Pavbiv,Xontur,1995-01-28,DEV-4b1979eb6612,mob,2025-09-17T12:00:00+00:00,GB,Metro City,App,29
7002339,rirai.mabsha.u7002339@brand-example.test,,Rirai,Mabsha,,DEV-276897ac9310,ipad,1775217361000,INDIA,greenfield,mobile app,1
1033509,camnox.dricam.p119933@brand-example.test,+999000119933,Camnox,Dricam,1943-03-11,UNIVERSITY-LAB-5191,check-in kiosk,2026-02-24 17:30:00,US,New Town,mobile app,111
1098936,mabpav.tewul.p001475@brand-example.test,+999000001475,Mabpav,Tewul,1963-04-26,DEV-27a073437c64,Kiosk,06-05-25 12:00,IND,Laketown,mobile app,109
1087304,presha.korkor.p224300@brand-example.test,+999000224300,"Presha ""quoted, comma""",Korkor,1949-09-24,DEV-08e12fb9fc2c,event kiosk,2025-10-20T12:00:00+00:00,US,hill view,APP,11
1083465,nangui.qurnan.p114803@brand-example.test,+999000114803,Nangui,Qurnan,1985-10-09,KIOSK-DEVICE-1,Mobile,1720699200000,united states,METROCITY,App,79
1005289,camcra.yevzex.p217766@brand-example.test,,Camcra,Yevzex,1984-02-12,KIOSK-DEVICE-1,Kiosk,1718798400000,australia,Metrocity,app,112
1013216,mabmab.sulcam.p127614@brand-example.test,+999000127614,Mabmab,Sulcam,1956-12-01,KIOSK-DEVICE-1,smartphone,12-12-24 12:00,AUSTRALIA,Laketown,App,94
1082448,camte.jorri.p230001@brand-example.test,+999000230001,Camte,Jorri,1995-02-23,KIOSK-DEVICE-1,Mobile,12-02-24 12:00,IND,Green Field,mobile app,117
1025206,phacra.yevmab.p129861@brand-example.test,+999000129861,Phacra,Yevmab,1989-02-20,DEV-d663f9b9d947,tablet,21-06-2024 12:00:00,USA,Greenfield,mobile app,39
1045245,guipav.seknan.p235769@brand-example.test,+999000235769,Guipav,Seknan,1988-03-03,DEV-5093fef5673c,mobile,26-01-2026 12:00:00,IN,new town,App,47
1083838,qurpre.birvex.p073700@brand-example.test,+999000073700,Qurpre,Birvex,1996-02-07,DEV-b35f13461765,MOBILE,2026/02/13 12:00:00,IND,Hill View,app,115
1037404,sulqur.turlek.p018269@brand-example.test,+999000018269,Sulqur,Turlek,1982-11-01,DEV-ec5b414081b1,check-in kiosk,2026-01-09 17:30:00,AU,greenfield,app,75
1004153,,+999000032528,Xongui,Bivjor,1939-08-12,DEV-5982491313e6,MOBILE,1744977600000,AUSTRALIA,hill view,APP,37
1003882,rimab.nanjor.p299807@brand-example.test,+999000299807,Rimab,Nanjor,1992-12-27,DEV-7b65d0129622,desk,09-23-24 12:00,INDIA,metro-city,APP,48
1082834,suldri.phari.p155443@brand-example.test,+999000155443,Suldri,Phari,1975-04-19,DEV-f49b71ac72a4,mob,1749470400000,US,Metrocity,App,57
1073629,xonfiz.xondri.p216259@brand-example.test,+999000216259,Xonfiz,Xondri,1997-12-11,UNIVERSITY-LAB-6467,Mobile,1746360000000,United Kingdom,LakeTown,APP,22
1084180,korxon.vexpre.p120574@brand-example.test,,Korxon,Vexpre,1949-03-13,UNIVERSITY-LAB-2100,mobile,28-01-2026 12:00:00,united kingdom,Metrocity,App,76
1079966,teyev.xonkor.p002907@brand-example.test,,Teyev,Xonkor,1946-09-20,DEV-8d882713ff66,TABLET,2025/08/31 12:00:00,australia,Greenfield,mobile app,72
1009442,tewul.rivex.p117443@brand-example.test,+999000117443,Tewul,Rivex,2005-10-03,DEV-dd30b6037273,desktop,1733313600000,united kingdom,lake town,APP,103
1079169,bivpav.sekmab.p235236@brand-example.test,+999000235236,Bivpav,Sekmab,1967-03-14,DEV-512ee925fa79,kiosk,09-11-2024 12:00:00,AUSTRALIA,LakeTown,mobile app,79
1097738,phabiv.guibir.p288455@brand-example.test,+999000288455,Phabiv,Guibir,1980-07-14,DEV-f43e8bb2c5be,Tablet,12-09-25 12:00,United States,new town,app,60
1069666,vexwul.fizzex.p234379@brand-example.test,+999000234379,Vexwul,Fizzex,1965-02-06,DEV-f1eddc8bca1d,ipad,09-02-2025 12:00:00,GB,metrocity,App,35
1107741,turzex.rifiz.p039929@brand-example.test,+999000039929,Turzex,Rifiz,1993-08-12,DEV-9ef471a8a937,event kiosk,07-11-24 12:00,united kingdom,hill view,APP,60
1028633,zextur.pavcra.p002706@brand-example.test,+999000002706,Zextur,Pavcra,2001-03-10,DEV-2eaaf2e3ab96,Mobile,2025-04-23T12:00:00+00:00,GBR,HILLVIEW,App,16
1098734,turdri.rimab.p117104@brand-example.test,+999000117104,Turdri,Rimab,1994-04-04,DEV-8a5b85baac31,tablet,07-06-2025 12:00:00,GB,Newtown,APP,111
1017987,shasul.lonwul.p124804@brand-example.test,+999000124804,Shasul,Lonwul,1962-11-21,DEV-6478249e1b8d,check-in kiosk,1717588800000,GBR,Hill-View,mobile app,5
1095243,sekvex.cambir.p154834@brand-example.test,+999000154834,Sekvex,"Cambir ""quoted, comma""",1970-11-27,DEV-d16f46900009,DESKTOP,1715342400000,Australia,Metro City,APP,54
1069944,cambiv.lonlon.p288604@brand-example.test,+999000288604,Cambiv,Lonlon,1961-01-16,DEV-7ccea30e287f,kiosk,08-04-2025 12:00:00,INDIA,New Town,APP,4
1027550,birpav.zexqur.p120897@brand-example.test,+999000120897,Birpav hello नमस्ते यार,Zexqur,1993-01-11,DEV-67d6767078db,DESKTOP,2025/05/20 12:00:00,United States,metro-city,App,99
1057678,lekrai.birsek.p045553@brand-example.test,+999000045553,Lekrai,Birsek,1958-11-05,DEV-c71176691d40,TABLET,1731326400000,US,NewTown,mobile app,47
1085702,seklek.presha.p151655@brand-example.test,+999000151655,Seklek,Presha,1996-08-09,DEV-007fe93e76bb,TABLET,2025/04/18 12:00:00,US,NEWTOWN,APP,18
1011426,jorlon.ripav.p231848@brand-example.test,+999000231848,Jorlon,Ripav,1975-05-11,DEV-ce05872668d7,Mobile,1749556800000,GB,Hill View,App,24
1038015,cambir.prebir.p148738@brand-example.test,+999000148738,Cambir,Prebir,1951-07-18,DEV-12c4d03ca86f,Mobile,20-06-2025 12:00:00,Australia,new town,App,50
1008692,loncam.fizsul.p050901@brand-example.test,+999000050901,Loncam,Fizsul,1969-05-18,UNIVERSITY-LAB-6220,mobile,11-10-25 12:00,U.S.,Greenfield,APP,98
1106499,camvex.riyev.p181166@brand-example.test,+999000181166,Camvex,Riyev,1994-11-21,DEV-3ff11bccc654,desk,2025-12-29T12:00:00+00:00,UK,METROCITY,app,32
1109800,korcra.korqur.p110320@brand-example.test,+999000110320,Korcra,Korqur,1952-11-08,DEV-7f22362043bf,smartphone,2026-03-05 17:30:00,AUSTRALIA,New Town,APP,83
1033605,yevsul.prekor.p199682@brand-example.test,+999000199682,Yevsul,Prekor,1955-08-09,KIOSK-DEVICE-1,desktop,2024-09-04 17:30:00,GBR,HILLVIEW,mobile app,24
1057726,yevfiz.fizqur.p237119@brand-example.test,+999000237119,Yevfiz,,1987-09-26,KIOSK-DEVICE-1,Kiosk,1746878400000,IND,GREENFIELD,APP,34
1079233,yevxon.mabwul.p064812@brand-example.test,+999000064812,Yevxon,Mabwul,2002-12-02,DEV-1f1ec9d64f22,ipad,2025-05-29 17:30:00,IND,Metro City,App,57
1069933,qurjor.xongui.p260911@brand-example.test,,Qurjor,Xongui,1944-06-20,UNIVERSITY-LAB-0472,MOBILE,12-26-24 12:00,INDIA,Metrocity,mobile app,28
1105284,tenox.shakor.p164233@brand-example.test,+999000164233,Tenox,Shakor,2001-10-27,DEV-025ef9ebb90c,tab,2024/07/26 12:00:00,India,Metro City,APP,114
1015808,jorcam.pharai.p080899@brand-example.test,+999000080899,Jorcam,Pharai,2000-10-06,UNIVERSITY-LAB-1401,KIOSK,07-08-24 12:00,australia,Hill View,app,92
7000205,phazex.campha.u7000205@brand-example.test,,Phazex,Campha,,DEV-fd80a0ee2617,pc,04-03-26 11:56,U.S.,Green-Field,mobile app,2
1012049,korsha.phawul.p011226@brand-example.test,+999000011226,Korsha,Phawul,1962-08-19,DEV-1a50889454bc,MOBILE,2025/06/22 12:00:00,INDIA,Hill-View,APP,19
1046876,xonvex.turxon.p121140@brand-example.test,+999000121140,,Turxon hello नमस्ते यार,1949-06-03,DEV-c2f44d26aaa2,desktop,06-06-2025 12:00:00,AUS,NEWTOWN,APP,62
1078098,wulsek.wulsul.p101599@brand-example.test,+999000101599,Wulsek,Wulsul,1967-05-15,DEV-bb63966d0468,tablet,2024/08/24 12:00:00,USA,new town,App,30
1076528,turpha.xontur.p094449@brand-example.test,+999000094449,"Turpha
 multiline note",Xontur,1981-06-16,DEV-c2b53a05d481,desktop,1771848000000,india,HILLVIEW,app,112
1019980,jorrai.qurmab.p178246@brand-example.test,+999000178246,Jorrai,Qurmab,1990-02-13,DEV-bc423986d569,DESKTOP,2026/02/28 12:00:00,IND,Greenfield,mobile app,112
1071629,guisha.sekpha.p001675@brand-example.test,+999000001675,Guisha,Sekpha,1987-12-10,KIOSK-DEVICE-1,Mobile,11-06-25 12:00,GBR,Laketown,APP,90
1034600,xonbiv.korkor.p214338@brand-example.test,+999000214338,Xonbiv,Korkor,1985-04-27,DEV-17389e241293,mob,09-21-25 12:00,AUSTRALIA,Green Field,mobile app,85
1105830,turlon.drixon.p119233@brand-example.test,+999000119233,Turlon,Drixon,1957-05-13,DEV-6a790b2a5307,mob,2025-06-10 17:30:00,united kingdom,Laketown,App,13
1113589,jorlek.bivrai.p284521@brand-example.test,+999000284521,Jorlek,Bivrai,1992-09-17,DEV-faf15ecc351d,desktop,09-11-25 12:00,United Kingdom,HILLVIEW,App,83
1068159,xonxon.korsek.p032918@brand-example.test,+999000032918,Xonxon,Korsek,1996-09-09,UNIVERSITY-LAB-2905,KIOSK,2025/03/23 12:00:00,united kingdom,Green Field,APP,89
1011918,zexbiv.shayev.p011406@brand-example.test,+999000011406,Zexbiv,Shayev,1985-06-19,UNIVERSITY-LAB-4250,check-in kiosk,2024-06-26 17:30:00,GB,new town,mobile app,68
1106009,zexnox.raisha.p091685@brand-example.test,+999000091685,Zexnox,"Raisha ""quoted, comma""",1998-07-01,DEV-b7796a6642df,DESKTOP,11-07-2024 12:00:00,IND,Greenfield,mobile app,80
1007380,sektur.tekor.p121527@brand-example.test,+999000121527,Sektur,,1941-05-08,DEV-f82fe70f21f6,check-in kiosk,03-20-25 12:00,USA,metro-city,app,31
1073067,jorcam.guipav.p145556@brand-example.test,+999000145556,,Guipav,2005-12-18,DEV-b6d25395002c,event kiosk,2024/06/27 12:00:00,united kingdom,Hill View,mobile app,63
1052503,guitur.qurcam.p051190@brand-example.test,+999000051190,Guitur,Qurcam,1984-01-16,DEV-002ab912d17c,mob,2025-03-14 17:30:00,U.S.,Metro City,mobile app,62
1049257,zexlon.raibiv.p016580@brand-example.test,+999000016580,Zexlon,Raibiv,1956-08-15,DEV-337e5ab570d7,ipad,02-15-26 12:00,United Kingdom,metrocity,app,97
1069429,sektur.mabnan.p267147@brand-example.test,+999000267147,Sektur,Mabnan,1981-09-15,DEV-231d1e2e857a,ipad,1730808000000,U.S.,Greenfield,App,42
1110239,sekpha.qurdri.p055332@brand-example.test,+999000055332,Sekpha,Qurdri,1986-11-14,DEV-30f1fcead26a,DESKTOP,2024-06-06 17:30:00,GBR,Green-Field,APP,13
1028826,turvex.lekqur.p008557@brand-example.test,+999000008557,Turvex,,1956-04-19,KIOSK-DEVICE-1,Kiosk,01-31-26 12:00,India,hill view,APP,28
1056172,xonsha.phabir.p122326@brand-example.test,+999000122326,,Phabir,2003-07-02,DEV-1c1d4a872ddf,smartphone,2024-09-16T12:00:00+00:00,USA,LAKETOWN,APP,42
1025826,,+999000271823,Korrai,"Bivrai
 multiline note",1989-06-28,DEV-24102a56963e,tab,30-03-2026 12:00:00,USA,METROCITY,mobile app,56
1088410,cragui.shari.p057533@brand-example.test,+999000057533,Cragui,Shari,1997-03-10,UNIVERSITY-LAB-3848,check-in kiosk,13-06-2024 12:00:00,U.S.,METROCITY,app,48
1009706,bivjor.shabiv.p126717@brand-example.test,+999000126717,Bivjor,Shabiv,1971-12-04,DEV-cdb106fddec5,tab,11-23-25 12:00,united states,Green-Field,mobile app,74
1104002,drirai.sulbiv.p125867@brand-example.test,+999000125867,Drirai,Sulbiv,1993-03-19,DEV-e90df0ea4b9b,ipad,18-09-2024 12:00:00,IN,metro-city,App,10
1007936,prevex.birvex.p087747@brand-example.test,+999000087747,Prevex,Birvex,1998-07-09,DEV-7dbd771e0bd2,TABLET,01-02-2026 12:00:00,AUSTRALIA,HILLVIEW,App,44
1090554,,+999000143060,Sulsul,Vexdri,1979-09-16,DEV-f5f85535295e,check-in kiosk,1738756800000,GBR,Green-Field,mobile app,57
1039521,wulsha.turcra.p078750@brand-example.test,+999000078750,Wulsha,Turcra,2001-08-10,KIOSK-DEVICE-1,desk,2024/08/09 12:00:00,GBR,Hillview,mobile app,16
1066466,qa+001@staff.test,+999000138531,load-test,QA,1954-04-03,DEV-e7d341a9e74a,event kiosk,2026-02-07 17:30:00,US,Hillview,App,22
1083344,qurdri.vexyev.p119680@brand-example.test,+999000119680,Qurdri,Vexyev,1982-04-28,DEV-e5568b6d5fe4,kiosk,08-12-24 12:00,india,Green Field,APP,59
1019769,pavdri.korsek.p151245@brand-example.test,+999000151245,Pavdri,Korsek,1983-06-02,DEV-f3421285af39,tab,2025-09-06T12:00:00+00:00,AUSTRALIA,Metrocity,app,27
7000626,xonkor.birnan.u7000626@brand-example.test,,Xonkor,Birnan,,DEV-2064550112ae,kiosk,03-04-2026 11:59:37,U.S.,LakeTown,app,3
1083062,zexlon.guimab.p152052@brand-example.test,+999000152052,Zexlon,Guimab,1998-07-24,KIOSK-DEVICE-1,TABLET,2026-02-16T12:00:00+00:00,US,NewTown,mobile app,29
1051036,turxon.ripre.p034269@brand-example.test,+999000034269,Turxon,Ripre,1999-09-22,DEV-055834c74b08,mobile,2025-02-11 17:30:00,INDIA,METROCITY,App,105
1085028,mabgui.mabmab.p259845@brand-example.test,+999000259845,Mabgui,Mabmab,1944-02-05,DEV-74542640e694,KIOSK,08-15-25 12:00,INDIA,NewTown,mobile app,20
1095989,noxdri.phacam.p062810@brand-example.test,+999000062810,Noxdri,Phacam,1952-11-02,DEV-71a79b440ca6,desk,17-10-2024 12:00:00,UK,NewTown,App,77
1027142,pavlek.campha.p027487@brand-example.test,+999000027487,Pavlek,Campha,1957-10-02,DEV-50afa20cf01d,Desktop,1750075200000,USA,LakeTown,APP,9
1007001,birjor.camjor.p274580@brand-example.test,+999000274580,Birjor,Camjor,1992-07-15,DEV-7d6d2c7e16df,desk,22-07-2025 12:00:00,Australia,METROCITY,App,40
1051816,sekyev.sulbir.p046295@brand-example.test,+999000046295,Sekyev,Sulbir,1992-03-09,DEV-449e9fa30ea1,Desktop,27-10-2024 12:00:00,GB,Hill View,mobile app,9
1020059,zexqur.yevqur.p228128@brand-example.test,+999000228128,Zexqur,Yevqur,1974-11-01,DEV-1681d1643860,desk,17-02-2025 12:00:00,GBR,Green-Field,App,92
1021988,xontur.tenox.p004553@brand-example.test,+999000004553,Xontur,Tenox,1964-02-15,DEV-f46d8cd97bb2,smartphone,2024-09-15T12:00:00+00:00,IN,Hill View,App,3
1091747,dripav.loncam.p218293@brand-example.test,+999000218293,Dripav,Loncam,1978-11-24,DEV-6298f1e7c80d,tablet,2025-06-17T12:00:00+00:00,INDIA,METROCITY,mobile app,46
1088833,raimab.nansek.p123482@brand-example.test,+999000123482,Raimab,"Nansek ""quoted, comma""",1970-01-01,DEV-9fa95eff9aaf,desktop,2026-01-29T12:00:00+00:00,INDIA,metrocity,app,85
1023324,crasek.rixon.p139309@brand-example.test,+999000139309,Crasek,Rixon,1969-08-21,DEV-4c999a7141e8,MOBILE,2025-11-02 17:30:00,INDIA,lake town,app,66
1100712,zexcra.riqur.p028229@brand-example.test,+999000028229,Zexcra,Riqur,1999-04-21,DEV-f484bff53ee9,check-in kiosk,04-07-2025 12:00:00,USA,Green-Field,APP,38
1067072,phawul.qurnan.p103026@brand-example.test,+999000103026,Phawul,Qurnan,1955-08-22,DEV-711de7a85c93,DESKTOP,1719576000000,USA,Green Field,mobile app,44
1096226,jorsha.camqur.p163047@brand-example.test,+999000163047,Jorsha,Camqur,1966-05-17,DEV-f3aa8a0044b0,event kiosk,2025-11-24 17:30:00,AUSTRALIA,GREENFIELD,app,55
1092153,korrai.vexcra.p290462@brand-example.test,+999000290462,Korrai,Vexcra,1968-01-26,UNIVERSITY-LAB-5036,Kiosk,2026-02-26T12:00:00+00:00,United States,greenfield,App,104
1065918,fizzex.raifiz.p160171@brand-example.test,+999000160171,Fizzex,Raifiz,1991-02-19,UNIVERSITY-LAB-6164,TABLET,2025/12/01 12:00:00,AUS,Metro City,mobile app,20
1036767,tefiz.yevjor.p182895@brand-example.test,+999000182895,Tefiz,Yevjor,2000-12-16,DEV-b6aea3953e0a,MOBILE,2025-05-30T12:00:00+00:00,UK,METROCITY,mobile app,114
1061889,qurte.wulnox.p099228@brand-example.test,+999000099228,"Qurte ""quoted, comma""",Wulnox 😊,1948-07-09,DEV-f37780e7f048,kiosk,2024-09-05 17:30:00,australia,Greenfield,mobile app,44
1002500,lekrai.sulkor.p042109@brand-example.test,+999000042109,Lekrai,Sulkor,1992-04-24,DEV-82d9a673883e,TABLET,05-10-24 12:00,USA,LakeTown,mobile app,119
1089546,,+999000102240,Kortur,Wulqur,1967-04-05,DEV-a52a859df489,Mobile,2025-07-31 17:30:00,Australia,LakeTown,App,9
1046459,vexkor.shadri.p070792@brand-example.test,+999000070792,Vexkor,Shadri,1946-06-18,KIOSK-DEVICE-1,KIOSK,2024-05-16T12:00:00+00:00,INDIA,METROCITY,APP,115
1029238,xonbiv.lonpha.p218659@brand-example.test,+999000218659,Xonbiv,Lonpha,1900-06-15,DEV-5a8e58f4a8e8,tab,1727611200000,united kingdom,metro-city,mobile app,109
1102158,yevjor.ricra.p023512@brand-example.test,+999000023512,Yevjor,Ricra,1956-09-26,DEV-db61f3c92ff2,pc,2025/07/02 12:00:00,united kingdom,Hill-View,mobile app,93
1049395,leknan.bivmab.p129307@brand-example.test,+999000129307,,Bivmab,1946-05-12,DEV-24a40656e501,tab,2024-11-01 17:30:00,US,Metrocity,mobile app,76
1101194,nannox.lonxon.p251578@brand-example.test,+999000251578,Nannox,Lonxon,1984-11-13,DEV-d61dac85d4d0,desktop,2025-06-02 17:30:00,GBR,Hill View,APP,94
1031131,turyev.vexlek.p213356@brand-example.test,+999000213356,Turyev,Vexlek,2000-12-04,DEV-d9b89d2b1ffb,tab,2025-08-21 17:30:00,GB,NEWTOWN,app,25
1095296,jorcam.guijor.p281978@brand-example.test,+999000281978,Jorcam,Guijor,2024-01-01,DEV-ce5c8b95c3d2,TABLET,2025-08-26T12:00:00+00:00,IND,Metro City,APP,78
1011748,phasul.preri.p020087@brand-example.test,+999000020087,Phasul,Preri,1978-11-28,DEV-4bbe9faabfd8,Tablet,07-26-24 12:00,GB,Hill View,App,39
1088571,fizsul.wullek.p114945@brand-example.test,+999000114945,Fizsul,Wullek,2005-07-13,UNIVERSITY-LAB-4941,desk,11-09-24 12:00,IND,greenfield,APP,114
1073994,nanzex.sekvex.p132515@brand-example.test,+999000132515,Nanzex,Sekvex,1995-10-11,KIOSK-DEVICE-1,mobile,1759147200000,IND,Green Field,mobile app,16
1086752,mablon.sultur.p271790@brand-example.test,+999000271790,Mablon,Sultur,1974-02-27,DEV-07cdfc8d9d71,ipad,2026-03-24T12:00:00+00:00,india,Hill-View,App,33
7000635,pavbiv.jorfiz.u7000635@brand-example.test,,Pavbiv,Jorfiz,,DEV-a5dcb3b510ac,KIOSK,1775217565000,IND,new town,mobile app,5
1017077,camte.sekdri.p158021@brand-example.test,+999000158021,Camte,Sekdri,1990-10-27,KIOSK-DEVICE-1,tablet,2025/04/26 12:00:00,GBR,Green-Field,mobile app,85
1088159,qurdri.zexlek.p119474@brand-example.test,+999000119474,Qurdri,Zexlek,1980-12-27,DEV-d5c15b8cad7b,DESKTOP,12-05-2025 12:00:00,united kingdom,new town,app,1
1016272,tecam.bivpha.p206788@brand-example.test,+999000206788,Tecam,Bivpha,1973-06-19,DEV-18818908bf72,tab,2024/08/15 12:00:00,IN,GREENFIELD,App,105
1052567,crate.sulkor.p014939@brand-example.test,+999000014939,Crate,Sulkor,1960-10-23,DEV-5abc362fe32c,Tablet,02-12-25 12:00,United States,GREENFIELD,APP,49
1048933,phabiv.crate.p267684@brand-example.test,+999000267684,Phabiv,"Crate
 multiline note",1959-09-25,DEV-f20fcea8eec2,tab,1740312000000,US,NEWTOWN,App,5
1071848,camlek.bivpav.p061253@brand-example.test,+999000061253,Camlek,Bivpav,1997-04-25,DEV-70b734186743,DESKTOP,2024-06-11T12:00:00+00:00,AUSTRALIA,GREENFIELD,mobile app,73
1007874,bivxon.phadri.p152956@brand-example.test,+999000152956,Bivxon,Phadri,1990-11-14,DEV-b12ba8dd083f,tablet,08-17-24 12:00,United Kingdom,lake town,APP,118
1099216,raite.guipav.p215622@brand-example.test,+999000215622,Raite hello नमस्ते यार,Guipav,1979-05-22,DEV-5a6460a36e2c,ipad,2024/12/03 12:00:00,united states,new town,app,96
1069477,,+999000211348,Vexrai,Seksul,1987-09-05,DEV-de4311ec9133,check-in kiosk,2025-06-20T12:00:00+00:00,USA,hill view,App,108
1032648,ripha.xontur.p037350@brand-example.test,+999000037350,Ripha,Xontur,1998-04-28,DEV-1193fb2d3869,Desktop,2025/09/18 12:00:00,GB,Hill-View,mobile app,9
1048343,lekbiv.leksek.p233529@brand-example.test,+999000233529,Lekbiv,Leksek,1965-07-15,DEV-52f3ef459371,desktop,2025/04/15 12:00:00,united states,GREENFIELD,app,95
1100672,jorvex.vexvex.p178375@brand-example.test,+999000178375,Jorvex,Vexvex,1946-09-11,DEV-b8f22d1e112b,mob,04-21-25 12:00,IN,METROCITY,App,37
1100756,lonyev.crarai.p202459@brand-example.test,+999000202459,Lonyev,Crarai,1979-12-25,KIOSK-DEVICE-1,tablet,08-01-25 12:00,United States,greenfield,app,107
1072578,cralek.pavgui.p264811@brand-example.test,+999000264811,Cralek,Pavgui,1983-03-15,DEV-a507fd4ff921,TABLET,2025-05-25 17:30:00,united kingdom,LAKETOWN,App,15
1034216,biryev.qurlon.p106044@brand-example.test,+999000106044,Biryev,Qurlon,1966-02-21,DEV-ff9fc4b3ad69,DESKTOP,1733832000000,GB,METROCITY,App,44
1090556,drilon.birlon.p218030@brand-example.test,+999000218030,Drilon,Birlon,1961-04-22,KIOSK-DEVICE-1,desktop,1715256000000,INDIA,New Town,APP,9
1048679,bivxon.fizbir.p132036@brand-example.test,+999000132036,Bivxon,Fizbir,1997-08-22,DEV-a052e8af6666,ipad,2026-02-25T12:00:00+00:00,U.S.,metro-city,App,109
1108268,mablon.nansha.p059500@brand-example.test,+999000059500,Mablon,Nansha,1952-09-27,UNIVERSITY-LAB-5232,TABLET,2024/07/31 12:00:00,India,GREENFIELD,mobile app,18
1000957,qa+001@staff.test,+999000235853,load-test,QA,1960-05-26,UNIVERSITY-LAB-7364,mob,1747396800000,india,Metro City,APP,82
1113125,xonrai.mabwul.p251674@brand-example.test,+999000251674,Xonrai,Mabwul,2000-05-01,UNIVERSITY-LAB-5452,pc,1774353600000,United Kingdom,hill view,app,78
1029495,mabpre.sulcam.p077653@brand-example.test,+999000077653,Mabpre,Sulcam,1973-08-17,UNIVERSITY-LAB-3834,Mobile,01-17-25 12:00,GB,Newtown,mobile app,36
7001456,lekpha.zexnan.u7001456@brand-example.test,,Lekpha,Zexnan,,DEV-533634f96cb5,kiosk,1775217344000,united kingdom,Lake Town,app,0
1023032,lekdri.bivwul.p029060@brand-example.test,+999000029060,Lekdri,Bivwul,1998-08-07,DEV-53c72fe94ddd,DESKTOP,14-10-2025 12:00:00,india,LAKETOWN,app,105
1072010,,+999000159355,,Lonte,1995-07-14,KIOSK-DEVICE-1,Kiosk,2025-11-15 17:30:00,australia,Green Field,APP,37
1013696,prevex.mabyev.p009311@brand-example.test,+999000009311,Prevex,Mabyev,1947-08-05,DEV-887684d071e0,tab,1755691200000,AUSTRALIA,Hill-View,App,100
1051274,turkor.cranox.p164539@brand-example.test,+999000164539,Turkor,Cranox,1964-10-10,DEV-8cd7cd3385bd,desktop,12-08-2025 12:00:00,U.S.,hill view,App,100
1056249,yevzex.nancam.p130125@brand-example.test,+999000130125,Yevzex,Nancam,1984-03-17,DEV-cbfb14b7f875,mobile,05-11-24 12:00,United States,metrocity,app,71
1087401,nanzex.mabcra.p237587@brand-example.test,+999000237587,Nanzex,Mabcra,1963-02-26,DEV-116441ce6dff,desktop,2025/09/17 12:00:00,United Kingdom,NewTown,mobile app,115
1003852,mabbiv.driqur.p212656@brand-example.test,+999000212656,Mabbiv,Driqur,1983-10-25,KIOSK-DEVICE-1,Kiosk,2026/01/23 12:00:00,U.S.,Newtown,mobile app,40
